lat,lon,presence,chl_mean,o2_mean,so_mean,sws_mean,thetao_mean
51.65,3.55,1,1.8334541320800781,278.82391357421875,31.06045150756836,0.0536811500787735,12.436409950256348
52.15,4.3,1,2.407874822616577,284.8246154785156,30.462831497192383,0.05005504935979843,12.19515323638916
52.3,4.4,1,2.1664414405822754,284.3663330078125,30.5425968170166,0.05978274345397949,12.13147258758545
52.25,4.35,1,2.383307456970215,284.8489685058594,30.567424774169922,0.05657334625720978,12.1611967086792
52.2,4.3,1,2.4932355880737305,285.1821594238281,30.716571807861328,0.05596338212490082,12.181841850280762
58.3167,11.3982,1,0.674863874912262,301.2237548828125,24.365325927734375,0.12580378353595734,9.954083442687988
58.3358,11.4036,1,0.6617862582206726,300.65679931640625,24.05205535888672,0.13331381976604462,9.919405937194824
58.2754,11.4226,1,0.674863874912262,301.2237548828125,24.365325927734375,0.12580378353595734,9.954083442687988
58.2776,11.4235,1,0.674863874912262,301.2237548828125,24.365325927734375,0.12580378353595734,9.954083442687988
58.3162,11.3982,1,0.674863874912262,301.2237548828125,24.365325927734375,0.12580378353595734,9.954083442687988
55.875502,12.705464,1,0.7216779589653015,324.2951354980469,14.362046241760254,0.06936679035425186,10.1581392288208
56.79423,8.231755,1,0.8736571073532104,286.5065002441406,32.48529815673828,0.12351713329553604,10.278128623962402
57.373079,9.701961,1,0.8603819012641907,288.7895202636719,32.82733917236328,0.13069525361061096,10.312630653381348
40.445592,0.928569,1,0.3622027039527893,235.3945770263672,37.674137115478516,0.01915663853287697,19.56563949584961
40.324136,0.983531,1,0.25488734245300293,234.17135620117188,37.95488739013672,0.023902762681245804,19.643125534057617
41.233033,2.131723,1,0.36589565873146057,236.33621215820312,37.97871398925781,0.016554439440369606,18.906604766845703
54.492916,-0.628556,1,0.9046438336372375,282.8923645019531,33.97679138183594,0.04765769839286804,10.685306549072266
59.097083,11.168592,1,1.254722237586975,300.379150390625,25.581323623657227,0.022157469764351845,9.711658477783203
57.12042,11.9277,1,0.6010530591011047,309.5713195800781,23.777555465698242,0.07149463146924973,10.044055938720703
51.4,3.7,1,1.8351950645446777,278.7085876464844,29.15808868408203,0.035102538764476776,12.451790809631348
40.78353,0.975793,1,0.5470870137214661,236.2262420654297,37.72044372558594,0.022311344742774963,19.36823272705078
40.768247,1.083637,1,0.5053030848503113,235.94642639160156,37.87521743774414,0.025219131261110306,19.427364349365234
42.131113,-8.959504,1,0.8795983791351318,258.80902099609375,35.08268356323242,0.05040532350540161,15.355116844177246
63.056552,7.722403,1,0.5552102327346802,289.605224609375,33.060829162597656,0.1000509262084961,9.51977825164795
58.122286,7.979789,1,0.5623108148574829,293.7276916503906,30.146177291870117,0.10055048018693924,10.170570373535156
41.243713,2.142673,1,0.36589565873146057,236.33621215820312,37.97871398925781,0.016554439440369606,18.906604766845703
41.305406,2.574877,1,0.3038104772567749,236.35324096679688,37.98273468017578,0.03751814737915993,18.73846435546875
41.427177,2.552723,1,0.3290170729160309,236.88482666015625,37.953697204589844,0.007727919612079859,18.655012130737305
40.483548,0.693431,1,0.6443978548049927,236.67161560058594,37.33115768432617,0.012207409366965294,19.541500091552734
40.461169,0.972798,1,0.3622027039527893,235.3945770263672,37.674137115478516,0.01915663853287697,19.56563949584961
42.037443,3.37437,1,0.24139365553855896,237.97097778320312,37.83743667602539,0.057012151926755905,17.704891204833984
48.6405,-2.0435,1,0.6515496373176575,265.024169921875,34.66775894165039,0.056488778442144394,13.656105995178223
40.77264,0.977753,1,0.5758225917816162,236.40855407714844,37.611167907714844,0.024464603513479233,19.36168670654297
40.794133,0.86574,1,0.5181048512458801,236.04837036132812,37.28617858886719,0.013248514384031296,19.223730087280273
40.750473,1.08911,1,0.5053030848503113,235.94642639160156,37.87521743774414,0.025219131261110306,19.427364349365234
62.442116,6.077426,1,0.5992733836174011,291.58917236328125,32.92420196533203,0.029188690707087517,9.56340217590332
52.0,4.15,1,2.2071423530578613,282.4939270019531,30.377836227416992,0.05346923694014549,12.265913963317871
40.364019,1.06545,1,0.28168970346450806,234.5404815673828,37.939903259277344,0.026806842535734177,19.61853790283203
40.468767,0.980217,1,0.31350967288017273,235.28761291503906,37.79047775268555,0.026073483750224113,19.569719314575195
40.487203,0.742,1,0.7129493951797485,237.08555603027344,37.41425704956055,0.01280124019831419,19.558578491210938
55.6084,12.99821,1,0.9137328267097473,343.20452880859375,11.066723823547363,0.03262444958090782,10.137788772583008
51.2767,2.6133,1,1.166808009147644,275.1268310546875,33.78498077392578,0.04054461419582367,12.678333282470703
51.4333,2.8083,1,1.1768147945404053,275.79400634765625,33.817604064941406,0.04908021539449692,12.636971473693848
40.77095,0.98343,1,0.5758225917816162,236.40855407714844,37.611167907714844,0.024464603513479233,19.36168670654297
